Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Current Loan Amount,Current Credit Balance,Credit Score,Is_Years_in_current_job,Is_Term,Is_Home_Ownership,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_small business,Credit Default
-1.4443181377046794,-0.11095342154390785,-0.17004641063612416,0.8624930728508793,-0.511057613209465,-0.3409788778582933,-0.6309198081340504,-0.2871223292886562,0.14060357450774466,-0.48152811476220153,-0.14093437263103534,0,0,0,1,0,1
-1.1993018692051458,-0.11095342154390785,2.904221165299739,-0.2990706817107175,0.04689692295617252,-0.3409788778582933,-0.618666057375162,0.40751578542965144,0.09155982611950332,-0.8208998198809199,-0.14093437263103534,1,1,0,1,0,0
-0.21473379220948383,-0.11095342154390785,0.7758820742672183,-0.43374474021061293,-0.5175424995687283,1.6647792271904904,1.6179902309305476,-0.7730190375200223,-0.300002761356341,1.3199190545374335,1.1640135221007732,0,1,0,1,0,0
-0.28801127732098525,-0.11095342154390785,0.30291783181554705,-0.7030928572104035,0.15256242422181626,-0.3409788778582933,1.7539462349615413,1.423676629014811,-0.035548971308736875,-0.723936475561286,1.1640135221007732,1,0,0,1,0,1
-1.0258539265559914,-0.11095342154390785,-0.17004641063612416,1.1318411898506702,0.6984372701103947,-0.3409788778582933,-0.6163272405141917,-0.8434650286762427,0.7204671592356899,-0.029447174132247282,1.1640135221007732,0,0,0,1,0,1
-0.5223497046909703,-0.11095342154390785,-0.6430106530877954,-0.46741325483558666,1.3908578322548748,-0.3409788778582933,1.544586263724616,1.2891067228317747,2.0391365683076015,-0.4281982753864029,-1.445882267362844,0,0,0,1,0,0
-0.49861311944281234,-0.11095342154390785,-0.6430106530877954,-0.5684187987105084,0.1294838580609085,-0.3409788778582933,-0.6151760329514804,-0.252125122143739,0.7782847892163232,1.9501994039867163,-1.445882267362844,0,0,0,1,0,0
1.363877535702581,-0.11095342154390785,-0.4065285318619598,0.9466643594133138,0.23324203980912186,-0.3409788778582933,-0.6040860409041091,0.35321366724673153,0.34229036547131514,-0.4912244491941649,1.1640135221007732,1,0,0,1,0,1
-0.1310967660982286,-0.11095342154390785,-0.879492774313631,-0.5515845413980213,0.38411101363786593,-0.3409788778582933,1.6372107114797545,-0.03040088074819926,-0.31721306755680184,-0.48152811476220153,-0.14093437263103534,0,0,0,1,0,1
-0.10350277522222677,-0.11095342154390785,-0.4065285318619598,-1.2249548338974978,-0.7670834697658714,-0.3409788778582933,-0.6186353856083922,-0.7237971590839453,-0.6352100324502842,-1.1748160266475833,1.1640135221007732,0,1,0,0,1,1
-0.736633692090047,-0.11095342154390785,0.30291783181554705,0.23962555228886362,0.3654828596842958,-0.3409788778582933,-0.617380367369741,0.8165315321587963,0.3164186633399034,-0.47183178033023815,-0.9239031094701204,1,0,0,1,0,0
0.32077875439130493,-0.11095342154390785,-0.6430106530877954,-1.2754576058349587,-0.6510548657888559,-0.3409788778582933,-0.6040860409041091,-1.3136922023120323,-0.4478089204897106,-0.4136537737384579,-1.1848926884164823,0,1,0,1,0,0
1.208111179439991,-0.11095342154390785,0.30291783181554705,0.003945949914047066,1.0064057948581553,-0.3409788778582933,-0.6173064772230009,0.8501740087045554,1.0795213905551082,-0.4572872786822931,-0.4019239515773971,0,1,0,1,0,0
-0.04109746313588228,-0.11095342154390785,0.06643571058971146,0.6099792131635756,-0.6621808963071998,1.6647792271904904,-0.6053261268415788,-0.3256192571480651,-0.8241859436710307,1.3811316807664216,1.1640135221007732,0,0,0,1,0,0
-0.5072706028807835,-0.11095342154390785,-0.879492774313631,-0.2990706817107175,-0.5312116227769795,-0.3409788778582933,-0.6175362922779968,-1.3138069302190418,-0.893027168472874,-0.38941293765854945,-1.7068718463092056,0,1,0,1,0,0
1.9749638773352043,-0.11095342154390785,0.5393999530413827,0.30696258153881106,-0.47990472775810195,-0.3409788778582933,1.7598714697418403,-0.7284258219644021,-0.41417570771887535,-0.48152811476220153,0.3810447852616881,0,0,0,1,0,0
0.5382010320148368,-0.11095342154390785,0.30291783181554705,-0.7535956291478644,0.8658363464235355,-0.3409788778582933,-0.6188463343789705,-0.08007433605066235,1.6242894489134865,-0.4185019409544396,-0.14093437263103534,0,1,0,1,0,0
1.0214594547489217,-0.11095342154390785,0.7758820742672183,0.003945949914047066,-0.39967015339153006,1.6647792271904904,1.5828050790039356,2.1357004530889805,-0.36130744684164273,-0.5881877935137987,1.1640135221007732,1,1,0,1,0,1
-0.9681017320596158,-0.11095342154390785,-0.4065285318619598,-0.3495734536481784,-0.01941421893315747,1.6647792271904904,-0.6029556327421811,-0.27346212908047884,0.12733026645771606,-0.4475909442503297,0.6420343642080498,0,0,0,1,0,0
2.7022732682703765,-0.11095342154390785,1.7218105591705608,-0.5684187987105084,-1.4143092100581884,-0.3409788778582933,-0.6181478889555035,1.0020167300268574,-1.2962879752512768,1.8870530795130522,-0.9239031094701204,0,1,0,1,0,1
0.9337861434080253,-0.11095342154390785,0.30291783181554705,-0.2654021670857438,-0.24098116954132143,1.6647792271904904,-0.6070319805992688,1.8813497830970505,-0.3079892433186464,1.404168232981578,-1.1848926884164823,1,1,0,1,0,1
2.582529210423317,-0.11095342154390785,0.30291783181554705,-1.191286319272524,1.6321337512098197,-0.3409788778582933,1.6696451363296332,1.3495051287109059,1.1121422323729753,-0.4039574393064945,-0.9239031094701204,0,0,0,1,0,0
-0.9450620891922745,-0.11095342154390785,0.7758820742672183,-0.3832419682731521,-0.4271355544425277,-0.3409788778582933,-0.6181182948398787,0.3186680369682004,0.09380953934832173,-0.6512139673215607,1.1640135221007732,0,0,0,1,0,1
-0.3807374402800927,-0.11095342154390785,-1.588939137991138,-0.7030928572104035,-0.9143285365114977,-0.3409788778582933,-0.6040860409041091,0.26007593855461325,-0.523736741962332,1.8485698001702466,-0.6629135305237588,1,0,0,1,0,1
-1.4668602467559486,-0.11095342154390785,-0.6430106530877954,-1.780485325209566,-1.0124919143419153,-0.3409788778582933,-0.6142889018293798,-0.8413200385609091,-0.9431957734755246,-0.5784914590818353,-1.7068718463092056,0,0,0,1,0,0
0.29222869862979456,-0.11095342154390785,0.7758820742672183,0.2901283242263245,-0.6085852178674057,1.6647792271904904,1.5873624029776603,0.6853484524736552,-0.7227238770513204,1.485169579838944,1.1640135221007732,1,1,0,1,0,1
0.17155688140166395,-0.11095342154390785,1.012364195493054,-0.06339107933590095,0.8755636759624305,1.6647792271904904,-0.6086893155738637,-0.03559401471163858,-0.2302616512629703,-0.5445542885699635,1.1640135221007732,0,1,0,1,0,0
2.786977336996967,-0.11095342154390785,0.06643571058971146,1.8725485116000942,0.1295474353781562,-0.3409788778582933,1.569974753698491,1.3585366660386264,0.3511767327251479,-0.7918108165850297,1.1640135221007732,1,1,0,1,0,0
-0.3374967561041619,-0.11095342154390785,-0.6430106530877954,0.30696258153881106,-1.0293399034125503,-0.3409788778582933,-0.6366699011118948,0.2573664773562971,-0.7186743932394473,-0.47183178033023815,-1.7068718463092056,0,1,0,1,0,0
0.8446584388527266,-0.11095342154390785,1.2488463167188895,0.5426421839136282,-0.2558582617772785,-0.3409788778582933,1.7880905747265199,0.17551817032382952,-0.17863073266158777,2.1036546553576376,-1.445882267362844,1,0,0,1,0,1
-0.5282818386518306,-0.11095342154390785,-0.4065285318619598,-1.0902807753976027,-0.5577233640692619,-0.3409788778582933,1.7589461151920713,-0.22457893329419132,-0.0038280147823972883,-0.723936475561286,-1.1848926884164823,1,0,0,1,0,0
-0.6898655133792644,-0.11095342154390785,-1.3524570167653023,-1.3596288923973932,-0.1819814191354746,-0.3409788778582933,-0.6142340394867638,-1.1892600141113436,0.7046066809725202,-0.4863762819781832,1.1640135221007732,0,0,0,1,0,1
-1.1240977193142392,-0.11095342154390785,-0.17004641063612416,0.12178575110145534,-0.22832928340903313,-0.3409788778582933,-0.6098361338819537,-0.8598346900827363,-0.0024781868451062418,-0.036705717225579595,1.1640135221007732,0,0,0,1,0,1
0.7457491769809366,-0.11095342154390785,0.06643571058971146,0.3911338681012456,0.4583693201831559,-0.3409788778582933,-0.6201191140469049,0.8221762429886217,-0.2100142322036046,-0.5009207836261284,0.12005520631532639,0,1,0,1,0,0
-0.8551281961520022,-0.11095342154390785,-0.6430106530877954,-0.43374474021061293,-0.8780258883630726,-0.3409788778582933,-0.6154219281141446,-0.4678659700596639,-0.5496084440937437,1.9984592144015985,1.1640135221007732,0,0,0,1,0,0
-0.22868993771238214,-0.11095342154390785,0.06643571058971146,-0.43374474021061293,2.3393678282730095,-0.3409788778582933,1.5258102021489663,-0.5850501668868382,-1.2999165093209015,-0.4378946098183663,0.3810447852616881,0,1,0,1,0,0
2.7939428104219775,-0.11095342154390785,0.7758820742672183,0.7278190143509838,-1.4146561722537927,-0.3409788778582933,1.5880650692460458,2.4723510069797645,-1.2959393473446559,-0.46213544589827477,1.1640135221007732,1,1,0,1,0,0
-1.2388366716668793,-0.11095342154390785,-0.879492774313631,-1.561639980147236,-1.309334408571332,-0.3409788778582933,0.8779230170217178,-1.3135202221685573,-1.1413955089344265,-0.6269731312416522,-0.9239031094701204,0,0,0,1,0,0
0.7795814764738431,-0.11095342154390785,0.5393999530413827,1.4685263361004084,-0.07542583542836333,-0.3409788778582933,1.6523671978984171,0.8456582400406951,0.09842145146739947,-0.46698361311425646,-0.6629135305237588,0,0,0,1,0,1
2.3207881513373576,-0.11095342154390785,-0.4065285318619598,0.6773162424135236,0.05954880908846079,-0.3409788778582933,-0.6175029245190797,0.9634069079508519,0.4488142868558669,-0.5154652852740734,1.1640135221007732,1,0,0,1,0,1
0.71157243099998,-0.11095342154390785,-1.3524570167653023,-0.9219382022727335,-0.7256310589203842,-0.3409788778582933,-0.6162446653427863,1.2407879981284697,-0.2516339269367452,-0.5106171180580917,1.1640135221007732,0,0,0,1,0,0
-1.4668602467559486,-0.11095342154390785,-1.1159748955394666,1.485360593412895,-0.11249141138376063,1.6647792271904904,-0.6026786256029529,-1.138796299292705,-0.7859408187811177,-0.4088056065224762,-1.7068718463092056,0,0,0,1,0,0
-0.5223497046909703,-0.11095342154390785,0.5393999530413827,1.6705374238502513,-2.457044460256289,-0.3409788778582933,1.6645367323848481,1.3058150668880577,-1.295770007226665,0.12085825460733805,-0.6629135305237588,0,1,0,1,0,0
-0.4694963046913052,-0.11095342154390785,1.2488463167188895,0.6773162424135236,1.6648760695923748,-0.3409788778582933,0.7186603162758036,-1.3140015357695638,0.3961709973015161,-0.442742777034348,1.1640135221007732,0,0,0,1,0,0
0.4595524172434307,-0.11095342154390785,0.06643571058971146,0.07128297916399448,-1.4166632641039367,-0.3409788778582933,-0.6175029245190797,-1.3140481783806737,-1.2990533474841541,-0.5154652852740734,1.1640135221007732,1,1,0,1,0,0
0.6471992095666443,-0.11095342154390785,1.4853284379447251,-0.5852530560229953,-0.21942845899435798,-0.3409788778582933,-0.6222510352168678,-0.26205981320423166,0.253314207271547,-0.46698361311425646,-0.14093437263103534,0,1,0,1,0,0
0.024197156924695994,-0.11095342154390785,-0.4065285318619598,0.4248023827262199,-0.8289441994478638,-0.3409788778582933,-0.6385865987711764,-0.5036534367207567,-0.5517456716611212,1.9241124738998503,-0.9239031094701204,0,1,0,1,0,0
-0.9345211218002386,-0.11095342154390785,-1.1159748955394666,-0.02972256471092724,-0.6694922877906829,-0.3409788778582933,1.6669146843990947,-0.332731592793645,-1.3031498900864702,1.9210219979792744,-1.1848926884164823,0,1,0,1,0,0
-0.5223497046909703,-0.11095342154390785,0.30291783181554705,0.9803328740382876,-1.4168685188835823,-0.3409788778582933,-0.6196855760618488,1.82512846323199,-1.296879580370245,-0.39426110487453114,-0.4019239515773971,0,1,0,1,0,0
1.1066613028376793,-0.11095342154390785,-0.879492774313631,-0.45057899752309977,0.9899392696910063,-0.3409788778582933,-0.6179456367588513,0.8388845870449047,1.843074060416077,1.7856850902292416,-0.9239031094701204,0,1,0,1,0,0
0.45788354631087835,-0.11095342154390785,0.7758820742672183,0.5931449558510891,-0.08884064936762376,-0.3409788778582933,-0.6190546255386848,0.5437791048616354,0.7878460704388014,2.0221677882787916,0.9030239431544116,1,1,0,1,0,1
-0.2167491261266504,-0.11095342154390785,0.30291783181554705,-0.7367613718353775,1.6634773686129258,-0.3409788778582933,1.688908135357047,1.7815512956257382,-1.0222731934684917,-0.646365800105579,1.1640135221007732,1,0,0,1,0,0
-0.2873606561768909,-0.11095342154390785,0.06643571058971146,1.6873716811627384,2.0486287564993697,-0.3409788778582933,-0.6194552572233829,-1.0676729428369056,-1.300439703489064,-0.6027322951617438,1.1640135221007732,0,1,0,1,0,1
-0.49617177159917386,-0.11095342154390785,1.2488463167188895,-0.02972256471092724,1.333828978683706,-0.3409788778582933,1.6894293515033092,-0.8520449891375773,1.7473487625298536,-0.5300097869220185,0.6420343642080498,0,0,0,1,0,0
2.6612269853961235,-0.11095342154390785,0.30291783181554705,-0.46741325483558666,-1.4157060523892755,-0.3409788778582933,-0.6079194362226721,-0.2613824479046526,1.191782080673147,1.8955163492211011,0.12005520631532639,0,1,0,1,0,0
0.6092335522171383,-0.11095342154390785,-1.1159748955394666,-0.2990706817107175,-0.09926732939624325,-0.3409788778582933,-0.6232530174969243,-0.7310223889461217,0.1786237280747758,-0.4185019409544396,0.3810447852616881,0,0,0,1,0,0
0.5997421378797618,-0.11095342154390785,0.7758820742672183,1.704205938475225,-1.4151972214934347,-0.3409788778582933,1.688996240526772,2.5059934835255238,2.177268960557052,-0.5154652852740734,-1.445882267362844,1,1,0,1,0,1
-0.6922037808222997,-0.11095342154390785,-0.6430106530877954,0.5931449558510891,-1.0784851696450068,3.6705373322392743,1.2715037832990612,-0.8541899792529108,-0.7915651018531638,0.7051174595352565,-1.7068718463092056,0,0,0,1,0,1
-0.7819475411846187,-0.11095342154390785,0.06643571058971146,1.384355049537974,-0.5686586626358628,-0.3409788778582933,-0.6232530174969243,0.2522862376094543,-0.8082129797464199,-0.4475909442503297,-1.445882267362844,0,1,0,1,0,0
1.5122919319346477,-0.11095342154390785,0.7758820742672183,-0.4842475121480738,1.5559045478298517,-0.3409788778582933,-0.6188228235087099,-0.566535515365011,-1.2995198992120556,1.9688775926878574,-0.14093437263103534,0,1,0,1,0,1
-1.019079812291009,-0.11095342154390785,-1.1159748955394666,0.5426421839136282,-0.8904870425436178,1.6647792271904904,1.4270112314864347,-0.7068630265944692,-0.7183369362551245,-0.6899993050494142,-1.7068718463092056,0,0,0,1,0,1
-1.5416434064947941,-0.11095342154390785,0.5393999530413827,1.906217026225068,1.5080944052595964,-0.3409788778582933,-0.6175605701603415,-0.5231841361919524,-0.18740461425397958,-0.46213544589827477,-1.7068718463092056,0,0,0,1,0,0
-0.5411029023736901,-0.11095342154390785,0.06643571058971146,-0.6525900852729429,-0.7502354806952363,3.6705373322392743,1.3943816951394628,-0.4320785033985712,-1.0835778789537933,-0.5978841279457621,0.3810447852616881,0,0,0,1,0,0
0.9823456424392492,-0.11095342154390785,-0.4065285318619598,-0.13072810858584835,-0.1496841419736533,-0.3409788778582933,-0.6347532034526133,0.522329203708299,0.28121065130889533,-0.4281982753864029,1.1640135221007732,0,1,0,1,0,0
-0.8173107139577472,-0.11095342154390785,2.194774801622232,-0.1812308805233092,1.3996950793523024,-0.3409788778582933,0.8772740192797569,-1.3136213168523145,-0.2039400064857949,-0.47183178033023815,-0.9239031094701204,0,1,0,1,0,0
-0.35846972004320354,-0.11095342154390785,1.2488463167188895,-0.14756236589833552,0.8538202334637239,-0.3409788778582933,-0.6180331769299378,0.321038815516727,1.749598475758672,-0.5445542885699635,1.1640135221007732,1,1,0,1,0,0
1.4741769555425772,-0.11095342154390785,-1.588939137991138,-0.046556822023413796,-1.4184330849683504,-0.3409788778582933,-0.6021693432448276,1.6317406702021735,2.5984152769918585,-0.5494024557859452,1.1640135221007732,1,1,0,1,0,0
1.4476928477947364,-0.11095342154390785,-0.4065285318619598,1.9903883127875024,-0.11490734943917245,-0.3409788778582933,-0.6270864128154873,0.3848240478937535,-0.189654327482798,-0.4281982753864029,-0.4019239515773971,0,1,0,1,0,0
0.9165946350537135,-0.11095342154390785,0.7758820742672183,-0.6525900852729429,0.824638244847039,-0.3409788778582933,-0.6234079181333938,-1.1354094727948099,-0.028012431992195202,-0.4039574393064945,-0.9239031094701204,0,1,0,1,0,0
-0.19034156204282063,-0.11095342154390785,0.5393999530413827,-0.8546011730227858,-0.17835751205235686,-0.3409788778582933,-0.6187718817931581,0.271591148647457,0.5393652443158079,-0.5106171180580917,-0.14093437263103534,1,0,0,1,0,1
0.14880819391725716,-0.11095342154390785,1.7218105591705608,0.3574653534762719,-0.4838465214274581,-0.3409788778582933,1.867704311436044,-0.6341591511063187,-0.8510700167554107,2.2466253074477014,-0.9239031094701204,0,0,0,1,0,0
2.823947926714329,-0.11095342154390785,0.06643571058971146,-0.43374474021061293,2.435496731951501,-0.3409788778582933,-0.6194196221783612,-1.314331169775294,2.6216998089101287,-0.442742777034348,-0.14093437263103534,1,1,0,1,0,0
0.43341275598363976,-0.11095342154390785,1.7218105591705608,-0.46741325483558666,0.7991437406307194,1.6647792271904904,1.5866840958876607,-0.2693979372830046,1.5582603656476661,-0.5154652852740734,1.1640135221007732,0,0,0,1,0,1
-0.497797732352753,-0.11095342154390785,0.7758820742672183,0.2564598096013508,-0.2979464457952425,-0.3409788778582933,-0.6171086784255615,-1.0780592107637843,0.24836483816814653,2.1198067766410347,0.3810447852616881,0,1,0,1,0,1
0.58780132629403,-0.11095342154390785,1.012364195493054,0.8456588155383927,1.6348039985342222,-0.3409788778582933,1.610135661859074,1.2972351064267231,1.0547745450381059,-0.8596851576087734,0.3810447852616881,1,1,0,1,0,1
0.4546536227467202,-0.11095342154390785,1.2488463167188895,-0.2654021670857438,-0.27722024037249887,-0.3409788778582933,0.9011840893068301,-1.3135807020970793,-0.17514367715691925,-0.5397061213539818,0.3810447852616881,0,1,0,1,0,0
